available_capacity_MW,probability
15.0737,3.386923126115147e-22
15.1604,1.8114737076815648e-17
15.3591,1.8605357506006192e-17
15.5569,1.1622663642072369e-17
15.6035,1.8811321866391894e-17
15.7194,1.1837674214867711e-19
15.8935,1.8795543152732784e-17
16.2291,1.8514571026669272e-17
16.2764,2.92123268292381e-22
16.3032,1.0561505722850528e-17
16.6104,1.8043059999095667e-17
16.7395,1.0324720710517801e-19
17.0373,1.7406242554541554e-17
17.0952,9.508630761556167e-18
17.5098,1.6588339979347777e-17
17.5247,2.4880689634163905e-22
17.8053,8.976756758070661e-20
17.9328,8.518757515301775e-18
18.0279,1.570128357488693e-17
18.5917,1.4662159396995322e-17
18.816,7.564475370739846e-18
18.8186,2.1293387325951064e-22
18.9167,7.82090298715648e-20
19.2012,1.359388328864405e-17
19.7449,6.713533800237755e-18
19.8562,1.252281478533817e-17
20.0,6.418232122782364e-15
20.0073,8.598922644911145e-16
20.0737,6.706107789707988e-20
20.1582,1.7911891099896328e-22
20.1604,8.972427312672793e-16
20.3591,9.21543697493604e-16
20.5569,1.1448028695978283e-17
20.6035,9.31745337433093e-16
20.7194,5.888943990729645e-18
20.8935,9.309638004955515e-16
21.2291,9.170469439201474e-16
21.2764,5.784040712189141e-20
21.3032,1.0402815078486882e-17
21.5434,1.5245254584656225e-22
21.6104,8.936924872471747e-16
21.7395,5.1362878282121394e-18
22.0373,8.62150223020681e-16
22.0952,9.365759964326691e-18
22.5098,8.216386143031225e-16
22.5247,4.926376547564451e-20
22.8053,4.4657098013634364e-18
22.9328,8.390759940452568e-18
22.9742,1.276864626322019e-22
23.0279,7.777017408198615e-16
23.5917,7.262327842711846e-16
23.816,7.450816248418066e-18
23.8186,4.2160906905383096e-20
23.9167,3.890701738560169e-18
24.2012,6.733199007366273e-16
24.4507,1.0688912518076996e-22
24.7449,6.612660398975297e-18
24.8562,6.202687068271952e-16
25.0,7.977535591677965e-16
25.0073,1.0688022828960306e-16
25.0737,3.3361192792234194e-18
25.1582,3.546554437779472e-20
25.1604,1.1152270105114398e-16
25.3591,1.1454318736690889e-16
25.5569,5.670333768162745e-16
25.6035,1.1581119924547393e-16
25.7194,5.800460365285178e-18
25.8935,1.1571405818519164e-16
25.9728,8.936353227046622e-23
26.2291,1.1398426380364417e-16
26.2764,2.8774141926799524e-18
26.3032,5.15262803666968e-16
26.5434,3.0185604077619313e-20
26.6104,1.1108142380395632e-16
26.7395,5.059113148153722e-18
27.0,4.150208817339889e-22
27.0373,1.0716088103306197e-16
27.0952,4.638963301069025e-16
27.5098,1.0212549443067851e-16
27.5247,2.4507479289651444e-18
27.8053,4.398610811454624e-18
27.9328,4.156035130101466e-16
27.9742,2.5281919601175962e-20
28.0279,9.666436486580049e-17
28.5917,9.026703574340658e-17
28.816,3.690470743545799e-16
28.8186,2.0973986516061797e-18
28.9167,3.832242463706675e-18
29.2012,8.369023385185625e-17
29.4507,2.1164046785792443e-20
29.7449,3.275322988216703e-16
29.8562,7.70962406852452e-17
30.0,3.968622503940806e-14
30.0073,5.3170214578413645e-15
30.0737,3.285992816956914e-18
30.1582,1.764321273339788e-18
30.1604,5.547972754311961e-15
30.3591,5.698234321030569e-15
30.5569,7.047936033918605e-17
30.6035,5.761314709938981e-15
30.7194,2.8730314321906504e-16
30.8935,5.7564821874956455e-15
30.9728,1.7693979389552305e-20
31.2291,5.670429285181289e-15
31.2764,2.834179948972679e-18
31.3032,6.404454180973217e-17
31.5434,1.501657576588638e-18
31.6104,5.5260203256008585e-15
31.7395,2.505834050801247e-16
32.0,8.217413458332977e-20
32.0373,5.330983223109396e-15
32.0952,5.765995080078677e-17
32.5098,5.080485455263553e-15
32.5247,2.4139245083065812e-18
32.8053,2.1786800225229096e-16
32.9328,5.1657399633398475e-17
32.9742,1.2577116569271884e-18
33.0279,4.808808050142096e-15
33.5917,4.49055708117452e-15
33.816,4.587067146134933e-17
33.8186,2.0658844383637716e-18
33.9167,1.898151588087561e-16
34.2012,4.163377795155475e-15
34.4507,1.052857883030584e-18
34.7449,4.071059633382752e-17
34.8562,3.8353432866144716e-15
35.0,3.908992439922203e-14
35.0073,5.2371311861905494e-15
35.0737,1.627588166203384e-16
35.1582,1.737811674511941e-18
35.1604,5.464612351506055e-15
35.3591,5.612616180978535e-15
35.5569,3.506170198691831e-15
35.6035,5.674748763028223e-15
35.7194,3.571031721485093e-17
35.8935,5.6699888510743906e-15
35.9728,8.802307928640921e-19
36.2291,5.585228926378565e-15
36.2764,1.4038003132674916e-16
36.3032,3.186054226393242e-15
36.5434,1.4790945998033463e-18
36.6104,5.44298976639386e-15
36.7395,3.114624081006204e-17
37.0,4.08795568507979e-18
37.0373,5.250883170620037e-15
37.0952,2.8684369464027768e-15
37.5098,5.0041492271032475e-15
37.5247,1.1956431990823881e-16
37.8053,2.7079882886846498e-17
37.9328,2.569825183782702e-15
37.9742,1.238814060457622e-18
38.0279,4.7365538784242244e-15
38.5917,4.423084751426922e-15
38.816,2.2819500701731864e-15
38.8186,1.0232551475077331e-16
38.9167,2.3593057344588716e-17
39.2012,4.100821458740956e-15
39.4507,1.0370382925038296e-18
39.7449,2.0252493630717226e-15
39.8562,3.777715793577016e-15
40.0,1.9354351498988833e-12
40.0073,2.593028238905101e-13
40.0737,2.0230091832285767e-17
40.1582,8.60757120931591e-17
40.1604,2.705659575511204e-13
40.3591,2.778939792417016e-13
40.5569,3.4534886566201163e-15
40.6035,2.809703111891569e-13
40.7194,1.7764981038701097e-15
40.8935,2.807346366247402e-13
40.9728,8.670049900880629e-19
41.2291,2.7653797111360533e-13
41.2764,1.7448522815103913e-17
41.3032,3.1381825486768767e-15
41.5434,7.326117254159602e-17
41.6104,2.6949537192321227e-13
41.7395,1.5494468281773287e-15
42.0,4.026532594583158e-18
42.0373,2.5998371735486846e-13
42.0952,2.8253375892385523e-15
42.5098,2.477673328441564e-13
42.5247,1.4861235918486097e-17
42.8053,1.3471557900779698e-15
42.9328,2.531212582036525e-15
42.9742,6.135981474221301e-17
43.0279,2.345180505356663e-13
43.5917,2.189974483313098e-13
43.816,2.247662901606117e-15
43.8186,1.2718540249790568e-17
43.9167,1.1736950244656509e-15
44.2012,2.0304142606284553e-13
44.4507,5.136564036503576e-17
44.7449,1.9948192203575485e-15
44.8562,1.8704369592903652e-13
45.0,9.58106432038751e-14
45.0073,1.283637446743121e-14
45.0737,1.0063959825657315e-15
45.1582,1.0698772553968074e-17
45.1604,1.3393938010994354e-14
45.3591,1.375670008629469e-14
45.5569,1.7099043905883518e-13
45.6035,1.3908989013469399e-14
45.7194,1.7498055435276956e-15
45.8935,1.3897322318460403e-14
45.9728,4.2943705008260705e-17
46.2291,1.3689573057549048e-14
46.2764,8.68019948125119e-16
46.3032,1.5537888355776333e-13
46.5434,9.10599056341516e-18
46.6104,1.3340940369807533e-14
46.7395,1.5261657996930399e-15
47.0,1.9943856139785608e-16
47.0373,1.287008101697739e-14
47.0952,1.3988918537411388e-13
47.5098,1.2265328304049589e-14
47.5247,7.393089585711519e-16
47.8053,1.3269142614554785e-15
47.9328,1.253263565594745e-13
47.9742,7.626712413021416e-18
48.0279,1.1609443626109085e-14
48.5917,1.0841120864073597e-14
48.816,1.1128713733144935e-13
48.8186,6.327152599011976e-16
48.9167,1.156059809884847e-15
49.2012,1.0051243323306196e-14
49.4507,6.3844874470473875e-18
49.7449,9.876824517088922e-14
49.8562,9.259301100906063e-15
50.0,4.7663375533240906e-12
50.0073,6.38577214667664e-13
50.0737,9.912744997820026e-16
50.1582,5.322369174575027e-16
50.1604,6.663145929711839e-13
50.3591,6.843610901515289e-13
50.5569,8.464610115609359e-15
50.6035,6.919370797104728e-13
50.7194,8.663703515627224e-14
50.8935,6.913566910951263e-13
50.9728,5.337683782514946e-18
51.2291,6.810216899841322e-13
51.2764,8.549776179400918e-16
51.3032,7.691784855073591e-15
51.5434,4.530000356042391e-16
51.6104,6.636780941545668e-13
51.7395,7.55640994117204e-14
52.0,2.478919726597115e-17
52.0373,6.40254030390037e-13
52.0952,6.9249919475009015e-15
52.5098,6.101691100751944e-13
52.5247,7.282005600058187e-16
52.8053,6.569868174455108e-14
52.9328,6.204082235970954e-15
52.9742,3.7940968317303516e-16
53.0279,5.775405036220935e-13
53.5917,5.39318386419823e-13
53.816,5.5090929854204644e-15
53.8186,6.232084722397378e-16
53.9167,5.723927139345106e-14
54.2012,5.000239734068992e-13
54.4507,3.1761212804755946e-16
54.7449,4.889365111734858e-15
54.8562,4.606268476965896e-13
55.0,4.69472151698988e-12
55.0073,6.289823489041293e-13
55.0737,4.9080358674592475e-14
55.1582,5.242398551444356e-16
55.1604,6.563029625387233e-13
55.3591,6.740783042284398e-13
55.5569,4.21092977973496e-13
55.6035,6.815404616600006e-13
55.7194,4.288828826960622e-15
55.8935,6.809687936045598e-13
55.9728,2.655362891806678e-16
56.2291,6.707890798199034e-13
56.2764,4.233197581141919e-14
56.3032,3.826468728407823e-13
56.5434,4.461935376073429e-16
56.6104,6.537060781205692e-13
56.7395,3.740680729156301e-15
57.0,1.23319996499907e-15
57.0373,6.306339698318921e-13
57.0952,3.4450086203476714e-13
57.5098,6.010010868984299e-13
57.5247,3.605494207707811e-14
57.8053,3.252308895971528e-15
57.9328,3.086374243652218e-13
57.9742,3.737089082380494e-16
58.0279,5.688627376793451e-13
58.5917,5.312149223396062e-13
58.816,2.740634641736949e-13
58.8186,3.085653404107317e-14
58.9167,2.8335392219234165e-15
59.2012,4.925109228420036e-13
59.4507,3.12839884905322e-16
59.7449,2.4323356742721396e-13
59.8562,4.5370575394439713e-13
60.0,2.3241777735194437e-10
60.0073,3.113851993070584e-11
60.0737,2.4296452059038366e-15
60.1582,2.5956362367501356e-14
60.1604,3.249105943147582e-11
60.3591,3.3371048881807285e-11
60.5569,4.147658956648586e-13
60.6035,3.37404718684993e-11
60.7194,2.1335840376546531e-13
60.8935,3.3712170760894124e-11
60.9728,2.6154650534323236e-16
61.2291,3.3208211911930115e-11
61.2764,2.0955772301618334e-15
61.3032,3.76897457898606e-13
61.5434,2.2092103518117005e-14
61.6104,3.236249757699243e-11
61.7395,1.8608942011206858e-13
62.0,1.2146706660325863e-15
62.0373,3.122028539084429e-11
62.0952,3.3932460542754417e-13
62.5098,2.975327424588046e-11
62.5247,1.7848426444377595e-15
62.8053,1.6179415467333108e-13
62.9328,3.040000295625768e-13
62.9742,1.8503217080886763e-14
63.0279,2.8162227009909474e-11
63.5917,2.6298427095100298e-11
63.816,2.6994555628560273e-13
63.8186,1.5275037108176648e-15
63.9167,1.4096142088861446e-13
64.2012,2.438233952626166e-11
64.4507,1.5489446931448445e-14
64.7449,2.3957889047500807e-13
64.8562,2.2461243445842553e-11
65.0,5.7543276671845335e-12
65.0073,7.709446703859833e-13
65.0737,1.2086871352602423e-13
65.1582,1.2849284946556287e-15
65.1604,8.044315901858191e-13
65.3591,8.262188549061292e-13
65.5569,2.053347940723503e-11
65.6035,8.353652331971356e-13
65.7194,2.1015261252107047e-13
65.8935,8.346645387478559e-13
65.9728,1.2949789685052003e-14
66.2291,8.22187247291253e-13
66.2764,1.0424967533885891e-13
66.3032,1.865875731656968e-11
66.5434,1.0936344976001737e-15
66.6104,8.012485848037563e-13
66.7395,1.8329335572865878e-13
67.0,6.014123431349854e-14
67.0373,7.729690647970112e-13
67.0952,1.679866852781107e-11
67.5098,7.366479928217361e-13
67.5247,8.879141438238352e-14
67.8053,1.5936313590260487e-13
67.9328,1.5049883348812868e-11
67.9742,9.15972374457139e-16
68.0279,6.972559668155605e-13
68.5917,6.511109793792416e-13
68.816,1.3363976110378781e-11
68.8186,7.598945228057577e-14
68.9167,1.388434218742474e-13
69.2012,6.036714253324767e-13
69.4507,7.667804697315223e-16
69.7449,1.1860638170578485e-11
69.8562,5.561078677904231e-13
70.0,2.862632703119578e-10
70.0073,3.8352550521726943e-11
70.0737,1.1905261508928802e-13
70.1582,6.392194784019165e-14
70.1604,4.001844021883999e-11
70.3591,4.110230162033016e-11
70.5569,5.083792212576545e-13
70.6035,4.155731084339285e-11
70.7194,1.0403855251071089e-11
70.8935,4.152245306397161e-11
70.9728,6.4105877127661e-16
71.2291,4.090173932231737e-11
71.2764,1.0268328427792985e-13
71.3032,4.619638165605258e-13
71.5434,5.4405554552331885e-14
71.6104,3.986009373897474e-11
71.7395,9.07415576997812e-12
72.0,2.9771962873322324e-15
72.0373,3.8453259031568483e-11
72.0952,4.159107112321614e-13
72.5098,3.664637742067727e-11
72.5247,8.745728957745022e-14
72.8053,7.889461750665778e-12
72.9328,3.726133221334207e-13
72.9742,4.5567312567691015e-14
73.0279,3.4686723601683184e-11
73.5917,3.239112700447237e-11
73.816,3.308726998068525e-13
73.8186,7.484768183006558e-14
73.9167,6.87360888077581e-12
74.2012,3.003112898749947e-11
74.4507,3.8145392054825735e-14
74.7449,2.93652228986234e-13
74.8562,2.7664962109776092e-11
75.0,2.819620556920422e-10
75.0073,3.777628884891319e-11
75.0737,5.893841431670274e-12
75.1582,6.29614962381258e-14
75.1604,3.941714791910514e-11
75.3591,4.048472389040033e-11
75.5569,2.529058247165604e-11
75.6035,4.093289642665965e-11
75.7194,2.575843930645894e-13
75.8935,4.089856239864494e-11
75.9728,3.189105503573035e-14
76.2291,4.0287175117271394e-11
76.2764,5.083458223604311e-12
76.3032,2.298153329859181e-11
76.5434,5.3588090382408514e-14
76.6104,3.926118065538406e-11
76.7395,2.246629590836264e-13
77.0,1.4810799712233583e-13
77.0373,3.787548417505356e-11
77.0952,2.069050760422621e-11
77.5098,3.609575164826507e-11
77.5247,4.329677230748545e-12
77.8053,1.9533165039395558e-13
77.9328,1.8536571833405017e-11
77.9742,4.488264634839981e-14
78.0279,3.416554237396247e-11
78.5917,3.190443798958284e-11
78.816,1.6460081278270184e-11
78.8186,3.705423588584467e-12
78.9167,1.7018060411170463e-13
79.2012,2.9579899841291366e-11
79.4507,3.757224301684459e-14
79.7449,1.4608456846032345e-11
79.8562,2.7249285521730733e-11
80.0,1.3958014966192241e-08
80.0073,1.8700459670936246e-09
80.0737,1.4592298060273584e-13
80.1582,3.116983821396184e-12
80.1604,1.9512736890398932e-09
80.3591,2.0041220815241664e-09
80.5569,2.491058184162507e-11
80.6035,2.026308041805915e-09
80.7194,1.2814173089324269e-11
80.8935,2.024608398654631e-09
80.9728,3.141187979255389e-14
81.2291,1.994342791452249e-09
81.2764,1.2585906566332763e-13
81.3032,2.2636227011465766e-11
81.5434,2.65294220629303e-12
81.6104,1.9435528154070504e-09
81.7395,1.1176414883705656e-11
82.0,1.4588261807927939e-13
82.0373,1.8749564499720574e-09
82.0952,2.0379624850375908e-11
82.5098,1.7868540519959816e-09
82.5247,1.0719653962247494e-13
82.8053,9.71725634535587e-12
82.9328,1.8258052784537614e-11
82.9742,2.2219688363234032e-12
83.0279,1.6913025783323597e-09
83.5917,1.5793707484986179e-09
83.816,1.6212762290535774e-11
83.8186,9.174092325193394e-14
83.9167,8.466055305557022e-12
84.2012,1.4642987464035043e-09
84.4507,1.8600586170020864e-12
84.7449,1.4388959220325468e-11
84.8562,1.3489259545822557e-09
85.0,1.7685546835873688e-10
85.0073,2.3694476339491473e-11
85.0737,7.259299792610848e-12
85.1582,7.71720065736038e-14
85.1604,2.472367474938826e-11
85.3591,2.5393291971281972e-11
85.5569,1.2331527137882642e-09
85.6035,2.567439987997247e-11
85.7194,1.2621635260164881e-11
85.8935,2.565286449787902e-11
85.9728,1.5550825022125733e-12
86.2291,2.5269383168341584e-11
86.2764,6.261170690827156e-12
86.3032,1.1205649449131943e-09
86.5434,6.568300803426407e-14
86.6104,2.4625847176786973e-11
86.7395,1.1008484995097695e-11
87.0,7.222092668450344e-12
87.0373,2.375669476750121e-11
87.0952,1.0088559893945992e-09
87.5098,2.2640390558390784e-11
87.5247,5.332757147885748e-12
87.8053,9.571250869303824e-12
87.9328,9.038314513440984e-10
87.9742,5.5012731367429616e-14
88.0279,2.14297026011076e-11
88.5917,2.0011466824928523e-11
88.816,8.025830927469804e-10
88.8186,4.5638792627856016e-12
88.9167,8.338849601473527e-12
89.2012,1.8553443397184578e-11
89.4507,4.605235831935625e-14
89.7449,7.122990632632882e-10
89.8562,1.7091608803739645e-11
90.0,8.798112946129083e-09
90.0073,1.1787403633534902e-09
90.0737,7.150226049534057e-12
90.1582,3.83911244823231e-12
90.1604,1.2299403852599719e-09
90.3591,1.2632521510966033e-09
90.5569,1.562470030896993e-11
90.6035,1.2772365596854993e-09
90.7194,6.248109286435922e-10
90.8935,1.2761652288086283e-09
90.9728,3.850159126892409e-14
91.2291,1.2570880010513365e-09
91.2764,6.167094217503054e-12
91.3032,1.4198153436503175e-11
91.5434,3.2675637835227327e-12
91.6104,1.2250737105623823e-09
91.7395,5.449548803279384e-10
92.0,1.7880855815131442e-13
92.0373,1.181835573029732e-09
92.0952,1.2782741596355539e-11
92.5098,1.1263022575765114e-09
92.5247,5.252630441501273e-12
92.8053,4.738072381797214e-10
92.9328,1.1452024878321502e-11
92.9742,2.736744464490816e-12
93.0279,1.0660735889944944e-09
93.5917,9.955199405330607e-10
93.816,1.0169154361015308e-11
93.8186,4.495305239344763e-12
93.9167,4.1279947137751946e-10
94.2012,9.229869568801422e-10
94.4507,2.2909885325538336e-12
94.7449,9.025207721158087e-12
94.8562,8.502643773577553e-10
95.0,8.665917949578106e-09
95.0073,1.161029340635082e-09
95.0737,3.5395884019252007e-10
95.1582,3.781428322106587e-12
95.1604,1.2114600627200246e-09
95.3591,1.2442713065928163e-09
95.5569,7.772893840573427e-10
95.6035,1.2580455941186508e-09
95.7194,7.916686555256263e-12
95.8935,1.2569903603960718e-09
95.9728,1.915356939388395e-12
96.2291,1.2381997752487374e-09
96.2764,3.052907001069744e-10
96.3032,7.063222795432136e-10
96.5434,3.21846739367894e-12
96.6104,1.2066665116625614e-09
96.7395,6.904867979309025e-12
97.0,8.895274231264883e-12
97.0373,1.164078043607559e-09
97.0952,6.359091147681923e-10
97.5098,1.109379137361148e-09
97.5247,2.6002184632398725e-10
97.8053,6.00338953805361e-12
97.9328,5.697093184417515e-10
97.9742,2.6956238370040515e-12
98.0279,1.0500554274542724e-09
98.5917,9.805618744214975e-10
98.816,5.058897497777818e-10
98.8186,2.225318497355085e-10
98.9167,5.230388706813821e-12
99.2012,9.091187264620443e-10
99.4507,2.2565655576484567e-12
99.7449,4.4898129319902614e-10
99.8562,8.374888313832425e-10
100.0,4.2897589230809134e-07
100.0073,5.747268786673161e-08
100.0737,4.484846635684662e-12
100.1582,1.8719268088751067e-10
100.1604,5.996908399372043e-08
100.3591,6.159328961163242e-08
100.5569,7.656103151395264e-10
100.6035,6.227513743395005e-08
100.7194,3.938351644912838e-10
100.8935,6.222290178732026e-08
100.9728,1.8865779721772804e-12
101.2291,6.129273973438259e-08
101.2764,3.86819543350259e-12
101.3032,6.957095183886555e-10
101.5434,1.5932433156267508e-10
101.6104,5.97317960509815e-08
101.7395,3.434997454353228e-10
102.0,8.761619349414408e-12
102.0373,5.762360322106685e-08
102.0952,6.263543382214213e-10
102.5098,5.491592559800868e-08
102.5247,3.2946149955072993e-12
102.8053,2.9865346944357607e-10
102.9328,5.611492190377535e-10
102.9742,1.334419192248392e-10
103.0279,5.197931328060642e-08
103.5917,4.853927852660259e-08
103.816,4.9828856368975e-10
103.8186,2.819596812658079e-12
103.9167,2.601986301116977e-10
104.2012,4.500273590947598e-08
104.4507,1.1170714353229213e-10
104.7449,4.422351783367462e-10
104.8562,4.145694903079224e-08
105.0,2.5648531870804563e-09
105.0073,3.436300484205239e-10
105.0737,2.2310979475501982e-10
105.1582,2.3718307604537285e-12
105.1604,3.585560376831652e-10
105.3591,3.682671870280885e-10
105.5569,3.7898855032806616e-08
105.6035,3.7234396521430695e-10
105.7194,3.879176412075568e-10
105.8935,3.7203164751268327e-10
105.9728,9.339158599162635e-11
106.2291,3.664701948791981e-10
106.2764,1.9243295464646725e-10
106.3032,3.4438661106009604e-08
106.5434,2.0187239623763203e-12
106.6104,3.5713728957376665e-10
106.7395,3.3833853098614214e-10
107.0,4.337279131656486e-10
107.0373,3.445323735499465e-10
107.0952,3.100547601568963e-08
107.5098,3.2834312910611333e-10
107.5247,1.6389877629165103e-10
107.8053,2.9416608736462685e-10
107.9328,2.777772514756249e-08
107.9742,1.6907800414571236e-12
108.0279,3.107850807482363e-10
108.5917,2.902170622169352e-10
108.816,2.4666028743802514e-08
108.8186,1.4026782123576808e-10
108.9167,2.5628904663387717e-10
109.2012,2.6907202174862733e-10
109.4507,1.4153888813181023e-12
109.7449,2.1891302380294223e-08
109.8562,2.478717097041257e-10
110.0,1.2759496915526513e-07
110.0073,1.7094727156273536e-08
110.0737,2.1975748514854837e-10
110.1582,1.179925908609557e-10
110.1604,1.7837257430197868e-08
110.3591,1.8320362587003392e-08
110.5569,2.2659781321180034e-10
110.6035,1.852317200687335e-08
110.7194,1.9202503098608628e-08
110.8935,1.8507634989898638e-08
110.9728,1.183321032490634e-12
111.2291,1.8230966765455057e-08
111.2764,1.8954157624162685e-10
111.3032,2.0590926268904087e-10
111.5434,1.0042641934043818e-10
111.6104,1.776667829445253e-08
111.7395,1.6748263031852863e-08
112.0,5.495563187814385e-12
112.0373,1.7139615552863503e-08
112.0952,1.8538219839793134e-10
112.5098,1.6334241523713212e-08
112.5247,1.6143613477985763e-10
112.8053,1.4561661043670998e-08
112.9328,1.660834283512644e-10
112.9742,8.411203741592258e-11
113.0279,1.5460772956414784e-08
113.5917,1.443756597392329e-08
113.816,1.474785496587374e-10
113.8186,1.3816024382024585e-10
113.9167,1.2686690908942883e-08
114.2012,1.3385653607191816e-08
114.4507,7.041202263122884e-11
114.7449,1.3088841980685022e-10
114.8562,1.2330991619119387e-08
115.0,1.2567780616694234e-07
115.0073,1.6837872372605668e-08
115.0737,1.0878324008083896e-08
115.1582,1.1621970726223267e-10
115.1604,1.7569245846475092e-08
115.3591,1.8045092164376332e-08
115.5569,1.1272668990587037e-08
115.6035,1.8244854295501038e-08
115.7194,1.1481204924452045e-10
115.8935,1.8229550728121476e-08
115.9728,5.886723318198357e-11
116.2291,1.7957039549080703e-08
116.2764,9.382591350486127e-09
116.3032,1.0243465845894206e-08
116.5434,9.891747415643968e-11
116.6104,1.749972718911456e-08
116.7395,1.001381116877727e-10
117.0,2.73390390908948e-10
117.0373,1.6882086303947377e-08
117.0952,9.222296233432443e-09
117.5098,1.608881332619955e-08
117.5247,7.991329986147656e-09
117.8053,8.706438615021541e-11
117.9328,8.262231157878558e-09
117.9742,8.284822203139904e-11
118.0279,1.5228468956663574e-08
118.5917,1.4220636048629821e-08
118.816,7.33668542494224e-09
118.8186,6.839138590872398e-09
118.9167,7.585391206071989e-11
119.2012,1.3184529065682737e-08
119.4507,6.9354055184587e-11
119.7449,6.5113683590781545e-09
119.8562,1.214571377550216e-08
120.0,6.221148728141402e-06
120.0073,8.334877214223377e-07
120.0737,6.504165968885975e-11
120.1582,5.7530492345624625e-09
120.1604,8.696912747427643e-07
120.3591,8.932460359666336e-07
120.5569,1.1103292847378215e-08
120.6035,9.031344161498975e-07
120.7194,5.711609520497608e-09
120.8935,9.023768777137721e-07
120.9728,5.798273059204105e-11
121.2291,8.888873633229668e-07
121.2764,5.6098652068504497e-11
121.3032,1.0089553871763002e-08
121.5434,4.89656283246798e-09
121.6104,8.662500473692845e-07
121.7395,4.981618182447279e-09
122.0,2.692825962029048e-10
122.0373,8.356763452623118e-07
122.0952,9.083727721498634e-09
122.5098,7.96408718565921e-07
122.5247,4.7780279851394885e-11
122.8053,4.331233351412231e-09
122.9328,8.138087989211953e-09
122.9742,4.101110831979261e-09
123.0279,7.538210060370068e-07
123.5917,7.039324966396934e-07
123.816,7.226448933278131e-09
123.8186,4.089131050535995e-11
123.9167,3.773540574737833e-09
124.2012,6.5264439863918e-07
124.4507,3.4331294019973078e-09
124.7449,6.413532570535659e-09
124.8562,6.012222373333387e-07
125.0,1.9269929795870447e-08
125.0073,2.5817177147486148e-09
125.0737,3.235658322905397e-09
125.1582,3.4397566225238414e-11
125.1604,2.6938577649759778e-09
125.3591,2.7668183410652844e-09
125.5569,5.496215941571528e-07
125.6035,2.7974474740844688e-09
125.7194,5.625790412981501e-09
125.8935,2.7951010083239287e-09
125.9728,2.8702318368236354e-09
126.2291,2.753317407472955e-09
126.2764,2.7907662771452995e-09
126.3032,4.994407298409932e-07
126.5434,2.927662139478769e-11
126.6104,2.6831986065477892e-09
126.7395,4.906767472700862e-09
127.0,1.3329891035352388e-08
127.0373,2.588496949515193e-09
127.0952,4.4965155650726536e-07
127.5098,2.466865970614619e-09
127.5247,2.3769482653345435e-09
127.8053,4.266154921360554e-09
127.9328,4.0284165747083004e-07
127.9742,2.4520602151734918e-11
128.0279,2.334951067682526e-09
128.5917,2.1804220384442133e-09
128.816,3.5771481824343976e-07
128.8186,2.034239436756543e-09
128.9167,3.716841690975274e-09
129.2012,2.021557801142997e-09
129.4507,2.0526731329807013e-11
129.7449,3.174748287782918e-07
129.8562,1.8622783044427914e-09
130.0,9.58630345905676e-07
130.0073,1.2843393681956492e-07
130.0737,3.1870413247541274e-09
130.1582,1.7111920571646383e-09
130.1604,1.340126211364312e-07
130.3591,1.376422255529952e-07
130.5569,1.7024459623981528e-09
130.6035,1.3916594757440413e-07
130.7194,2.7848098196446623e-07
130.8935,1.3904921682823584e-07
130.9728,1.7161158485450948e-11
131.2291,1.3697058820004346e-07
131.2764,2.7488339513567196e-09
131.3032,1.5470113674825305e-09
131.5434,1.4564379835285795e-09
131.6104,1.3348235492169556e-07
131.7395,2.4288878962073976e-07
132.0,7.96996151030884e-11
132.0373,1.2877118662992246e-07
132.0952,1.392790030449491e-09
132.5098,1.2272035257855554e-07
