available_capacity_MW,probability
20.7491,8.893288189095554e-16
20.8302,9.04707229874913e-18
20.9885,1.609365312167739e-22
21.0949,8.513621326700247e-16
21.4955,8.067889580684509e-16
21.6682,8.101447545670185e-18
21.6703,4.997023117340361e-20
21.6781,4.384217482733069e-18
21.9507,7.605510383858647e-16
22.4606,7.078641062272769e-16
22.5373,1.355840860600019e-22
22.5608,7.227282107905636e-18
22.8441,3.846860079917777e-18
23.0251,6.533399553981992e-16
23.055,4.3708374879286224e-20
23.5081,6.405045791227523e-18
23.6444,5.990007762447903e-16
24.0648,3.34342054520543e-18
24.1408,1.154800235793026e-22
24.3183,5.470137369130548e-16
24.4945,3.678840572794123e-20
24.5101,5.660425595279183e-18
25.0,1.1490935858241548e-15
25.0396,1.1708838072345245e-16
25.0469,4.961890195973423e-16
25.2214,1.162010509687221e-16
25.3402,2.893880704215587e-18
25.4579,1.1395445382010345e-16
25.5668,4.933771159395791e-18
25.7491,1.1053904205758621e-16
25.7989,9.71809053885902e-23
25.8302,4.481113816270281e-16
25.9885,3.1865433180921216e-20
26.0949,1.0581997635569593e-16
26.4955,1.0027975780305216e-16
26.6682,4.0127355380713647e-16
26.6703,2.485892813424372e-18
26.6781,4.318342945936672e-18
26.9507,9.453261991684755e-17
27.0,4.754805835506083e-22
27.4606,8.798390263036141e-17
27.5373,2.6845649039880365e-20
27.5608,3.5797518399733307e-16
27.8441,3.789059542676371e-18
28.0251,8.120682842170187e-17
28.055,2.1743812755604516e-18
28.5081,3.172489203262125e-16
28.6444,7.445274525010474e-17
29.0648,3.2931843786378753e-18
29.1408,2.2865044668701907e-20
29.3183,6.799102107682735e-17
29.4945,1.830130284950612e-18
29.5101,2.8036706796830293e-16
30.0,5.716450414327235e-14
30.0396,5.824851263262661e-15
30.0469,6.16737676094146e-17
30.2214,5.780708848696529e-15
30.3402,2.8503990449035146e-18
30.4579,5.6689463137778744e-15
30.5668,2.443750793473944e-16
30.7491,5.4990382033698196e-15
30.7989,1.9241819266940852e-20
30.8302,5.569796211134669e-17
30.9885,1.5852248324852225e-18
31.0949,5.264276601533358e-15
31.4955,4.988664718990222e-15
31.6682,4.9876258699534144e-17
31.6703,2.4485413274967767e-18
31.6781,2.138922471207138e-16
31.9507,4.702759122126002e-15
32.0,9.41451555430204e-20
32.4606,4.376976974288182e-15
32.5373,1.3355032476910185e-18
32.5608,4.449449188880682e-17
32.8441,1.876762615205963e-16
33.0251,4.039834646231129e-15
33.055,2.1417103690850247e-18
33.5081,3.943242476912183e-17
33.6444,3.703836064209756e-15
34.0648,1.6311502253253796e-16
34.1408,1.1374782322561304e-18
34.3183,3.3823816040744923e-15
34.4945,1.8026318806691204e-18
34.5101,3.484819839270518e-17
35.0,5.630558570538358e-14
35.0396,5.73733065544917e-15
35.0469,3.0681141967309794e-15
35.2214,5.693851497467383e-15
35.3402,1.411833808796551e-16
35.4579,5.583768237185069e-15
35.5668,3.037457754594008e-17
35.7491,5.416413060821724e-15
35.7989,9.572319180776133e-19
35.8302,2.770832963620025e-15
35.9885,1.5614062258651396e-18
36.0949,5.1851788414291e-15
36.4955,4.913708132349556e-15
36.6682,2.481217920153593e-15
36.6703,1.2127892880740683e-16
36.6781,2.6585716776004688e-17
36.9507,4.63209837592553e-15
37.0,4.683483747973491e-18
37.4606,4.311211228887709e-15
37.5373,1.3154368029541378e-18
37.5608,2.213488611640137e-15
37.8441,2.3327203306953174e-17
38.0251,3.979134592663392e-15
38.055,1.0608125599574536e-16
38.5081,1.961663555433586e-15
38.6444,3.6481845172551325e-15
39.0648,2.0274366412702568e-17
39.1408,1.1203871887663933e-18
39.3183,3.3315600327645402e-15
39.4945,8.928632776851503e-17
39.5101,1.7336098695360912e-15
40.0,2.787823496328183e-12
40.0396,2.8406888956197935e-13
40.0469,3.0220146128613156e-15
40.2214,2.8191613301564964e-13
40.3402,1.7548375072365178e-17
40.4579,2.764656489167319e-13
40.5668,1.5110585294318677e-15
40.7491,2.68179496005738e-13
40.7989,9.428491440801017e-19
40.8302,2.729200143455988e-15
40.9885,7.733815736724147e-17
41.0949,2.567305397094495e-13
41.4955,2.432893790882491e-13
41.6682,2.443936676277173e-15
41.6703,1.5074353070643425e-17
41.6781,1.3225722739578091e-15
41.9507,2.293462101127581e-13
42.0,4.613112621607999e-18
42.4606,2.1345832408911226e-13
42.5373,6.515502294552458e-17
42.5608,2.180230102551534e-15
42.8441,1.1604694574418625e-15
43.0251,1.970164198366313e-13
43.055,1.3185359755251345e-17
43.5081,1.93218881368697e-15
43.6444,1.8063029429018282e-13
44.0648,1.0085985311369713e-15
44.1408,5.5494002317716225e-17
44.3183,1.6495346282990244e-13
44.4945,1.1097835727928939e-17
44.5101,1.707561721242554e-15
45.0,1.380067745158157e-13
45.0396,1.4062379214599747e-14
45.0469,1.4962713269806842e-13
45.2214,1.3955810420819197e-14
45.3402,8.729873457717021e-16
45.4579,1.3685992862056204e-14
45.5668,1.488354299751064e-15
45.7491,1.3275800022410059e-14
45.7989,4.670034887175725e-17
45.8302,1.3512919172744477e-13
45.9885,9.612739009577901e-18
46.0949,1.2709037624394416e-14
46.4955,1.2043654315327672e-14
46.6682,1.2100511884049662e-13
46.6703,7.499109987163522e-16
46.6781,1.3027001220242297e-15
46.9507,1.1353419879980196e-14
47.0,2.2849251141230037e-16
47.4606,1.056691531579736e-14
47.5373,8.098437460363911e-18
47.5608,1.0794837903114152e-13
47.8441,1.1430329620407055e-15
48.0251,9.752984959097456e-15
48.055,6.559383514607362e-16
48.5081,9.56672647421547e-14
48.6444,8.941815838650977e-15
49.0648,9.934439542224258e-16
49.1408,6.897621808391742e-18
49.3183,8.165759195427008e-15
49.4945,5.52089302626768e-16
49.5101,8.454544301908273e-14
50.0,6.865488530205984e-12
50.0396,6.995678548677148e-13
50.0469,7.40705356379545e-15
50.2214,6.942663264902481e-13
50.3402,8.598703785458937e-16
50.4579,6.808435842992608e-13
50.5668,7.369196209800494e-14
50.7491,6.604375263673693e-13
50.7989,5.804615478860491e-18
50.8302,6.689356021927496e-15
50.9885,4.782094911330421e-16
51.0949,6.322425282842678e-13
51.4955,5.991413889190787e-13
51.6682,5.9901662257580835e-15
51.6703,7.386433004615278e-16
51.6781,6.449978209713391e-14
51.9507,5.648039687767927e-13
52.0,2.8400455255477825e-17
52.4606,5.256773528313334e-13
52.5373,4.028768130534572e-16
52.5608,5.343813058437902e-15
52.8441,5.6594281166495336e-14
53.0251,4.851863729652018e-13
53.055,6.460826280073159e-16
53.5081,4.735856000641571e-15
53.6444,4.4483275762985935e-13
54.0648,4.9187773524956905e-14
54.1408,3.4313926673059933e-16
54.3183,4.0622589936846485e-13
54.4945,5.43793950668518e-16
54.5101,4.1852878801121754e-15
55.0,6.7623319512749695e-12
55.0396,6.890565815153876e-13
55.0469,3.684822101181071e-13
55.2214,6.838347106201407e-13
55.3402,4.257422802863499e-14
55.4579,6.70613650240754e-13
55.5668,3.648003544801959e-15
55.7491,6.505142010980929e-13
55.7989,2.8876496195341334e-16
55.8302,3.327785697777063e-13
55.9885,4.710242114693172e-16
56.0949,6.227428435953264e-13
56.4955,5.901390614510559e-13
56.6682,2.9799564304907646e-13
56.6703,3.65719869997757e-14
56.6781,3.1929592730394758e-15
56.9507,5.563175741190296e-13
57.0,1.4128509306386696e-15
57.4606,5.177788504740707e-13
57.5373,3.9682343555783163e-16
57.5608,2.658412051798654e-13
57.8441,2.8016100051227043e-15
58.0251,4.778962629957754e-13
58.055,3.1989087909550696e-14
58.5081,2.355968767995933e-13
58.6444,4.381489760938979e-13
59.0648,2.434962607472989e-15
59.1408,3.379834686111954e-16
59.3183,4.0012220057592336e-13
59.4945,2.692453215507308e-14
59.5101,2.0820750312679262e-13
60.0,3.3477729320973336e-10
60.0396,3.411256632922035e-11
60.0469,3.629456246259771e-13
60.2214,3.3854051394372785e-11
60.3402,2.1075695414259045e-15
60.4579,3.319952706178083e-11
60.5668,1.814789642237339e-13
60.7491,3.220447990534567e-11
60.7989,2.8442615846416406e-16
60.8302,3.277784450744473e-13
60.9885,2.332152925190269e-14
61.0949,3.082962579281085e-11
61.4955,2.921553674582155e-11
61.6682,2.9351814506214613e-13
61.6703,1.8104381321561373e-15
61.6781,1.5884166080524668e-13
61.9507,2.7541163753941394e-11
62.0,1.3916223075184133e-15
62.4606,2.563325836293426e-11
62.5373,1.9647672316745314e-14
62.5608,2.6184683986345724e-13
62.8441,1.3937302298211437e-13
63.0251,2.3658823393106026e-11
63.055,1.5835689913348331e-15
63.5081,2.3205694403143697e-13
63.6444,2.1691086639376798e-11
64.0648,1.211332408263078e-13
64.1408,1.673436557600179e-14
64.3183,1.980852584982528e-11
64.4945,1.3328562023252202e-15
64.5101,2.050791061254966e-13
65.0,8.288601081253743e-12
65.0396,8.445777533172766e-13
65.0469,1.7968055201976864e-11
65.2214,8.381772978145931e-13
65.3402,1.0484626254063213e-13
65.4579,8.219722229756916e-13
65.5668,1.7875217369529602e-13
65.7491,7.973362960355692e-13
65.7989,1.4082615740571983e-14
65.8302,1.6227062114841868e-11
65.9885,1.1544952659558361e-15
66.0949,7.632968987560678e-13
66.4955,7.233343908695671e-13
66.6682,1.4530965178856771e-11
66.6703,9.006472526130281e-14
66.6781,1.5645500437893433e-13
66.9507,6.818793397881145e-13
67.0,6.890253104219702e-14
67.4606,6.346423646181038e-13
67.5373,9.726268132645456e-16
67.5608,1.296303951309034e-11
67.8441,1.3727889025101252e-13
68.0251,5.857582133996074e-13
68.055,7.877855840731369e-14
68.5081,1.1488255257673338e-11
68.6444,5.37039900313884e-13
69.0648,1.1931316776617646e-13
69.1408,8.284081900286264e-16
69.3183,4.904304207813906e-13
69.4945,6.6306230267189e-14
69.5101,1.0152685277394736e-11
70.0,4.123369729815624e-10
70.0396,4.201561045543017e-11
70.0469,4.448630322183462e-13
70.2214,4.1697203956938086e-11
70.3402,1.0327090752986932e-13
70.4579,4.089104240560889e-11
70.5668,8.849339147538398e-12
70.7491,3.966546725227452e-11
70.7989,6.971375259810228e-16
70.8302,4.0175856403256047e-13
70.9885,5.743322408921712e-14
71.0949,3.7972093195693264e-11
71.4955,3.598405934376381e-11
71.6682,3.597656595475185e-13
71.6703,8.871146847565073e-14
71.6781,7.745491237711475e-12
71.9507,3.392177523693397e-11
72.0,3.410910367042144e-15
72.4606,3.1571855007516776e-11
72.5373,4.8385727831594834e-14
72.5608,3.2094609014364205e-13
72.8441,6.79615488033017e-12
73.0251,2.913999192922289e-11
73.055,7.759488057540682e-14
73.5081,2.8443256720764273e-13
73.6444,2.6716378879251295e-11
74.0648,5.906740402104699e-12
74.1408,4.1211215514050364e-14
74.3183,2.439767497321564e-11
74.4945,6.530995391393579e-14
74.5101,2.513657881662935e-13
75.0,4.061414529814334e-10
75.0396,4.138430991254656e-11
75.0469,2.213081246136722e-11
75.2214,4.1070687592915065e-11
75.3402,5.1125492122054114e-12
75.4579,4.027663892580889e-11
75.5668,2.1909682500693352e-13
75.7491,3.9069478505742895e-11
75.7989,3.468083146925796e-14
75.8302,1.9986474018791515e-11
75.9885,5.657026803183597e-14
76.0949,3.740154803904732e-11
76.4955,3.5443385152608786e-11
76.6682,1.789743306334877e-11
76.6703,4.391766850093714e-12
76.6781,1.9176714893717939e-13
76.9507,3.341208764961761e-11
77.0,1.696841773503289e-13
77.4606,3.1097475866287086e-11
77.5373,4.765871384996274e-14
77.5608,1.5966257514721584e-11
77.8441,1.6826295520043586e-13
78.0251,2.8702152456580763e-11
78.055,3.841426932771248e-12
78.5081,1.414980195452162e-11
78.6444,2.6314955115380317e-11
79.0648,1.462423404352525e-13
79.1408,4.05920013114027e-14
79.3183,2.4031090618288142e-11
79.4945,3.2332470142696217e-12
79.5101,1.250481319918177e-11
80.0,2.0105288511931873e-08
80.0396,2.048654439361025e-09
80.0469,2.1798288578698964e-11
80.2214,2.033129141035319e-09
80.3402,1.2657931642245768e-13
80.4579,1.9938212165979324e-09
80.5668,1.0899513769284318e-11
80.7491,1.9340629517189193e-09
80.7989,3.415973877307012e-14
80.8302,1.9686169637595463e-11
80.9885,2.8005784608483333e-12
81.0949,1.8514951098879882e-09
81.4955,1.7545598438711903e-09
81.6682,1.7628517317828406e-11
81.6703,1.0873378870261667e-13
81.6781,9.539931399147559e-12
81.9507,1.6540041826565953e-09
82.0,1.6713460798506505e-13
82.4606,1.5394235670721409e-09
82.5373,2.3594013626526562e-12
82.5608,1.5726358417038462e-11
82.8441,8.370657114769157e-12
83.0251,1.4208474703009217e-09
83.055,9.510816914508494e-14
83.5081,1.3937195793174494e-11
83.6444,1.3026736396627925e-09
84.0648,7.275187137814328e-12
84.1408,2.009555346131037e-12
84.3183,1.1896151121494842e-09
84.4945,8.005051490050239e-14
84.5101,1.2316923620148382e-11
85.0,2.5474469148210474e-10
85.0396,2.595754061418947e-11
85.0469,1.0790843380400448e-09
85.2214,2.5760826832648734e-11
85.3402,6.297001347278829e-12
85.4579,2.5262774537718412e-11
85.5668,1.0735744425339743e-11
85.7491,2.4505605559960365e-11
85.7989,1.691118532127644e-12
85.8302,9.745277596098614e-10
85.9885,6.933826794573217e-14
86.0949,2.345942711884618e-11
86.4955,2.2231205776957454e-11
86.6682,8.726674514771336e-10
86.6703,5.409231407680677e-12
86.6781,9.396590297921792e-12
86.9507,2.0957112103659074e-11
87.0,8.27419772736247e-12
87.4606,1.9505314804178948e-11
87.5373,5.84153617412239e-14
87.5608,7.7850456016136e-10
87.8441,8.244884804821357e-12
88.0251,1.800289263444934e-11
88.055,4.731391242823669e-12
88.5081,6.899353425070505e-10
88.6444,1.6505567390431937e-11
89.0648,7.165874681327373e-12
89.1408,4.9753680887628016e-14
89.3183,1.5073055755808725e-11
89.4945,3.982310968535093e-12
89.5101,6.097267371863964e-10
90.0,1.2672905106559253e-08
90.0396,1.291322096210941e-09
90.0469,1.3672572100322909e-11
90.2214,1.281536082331263e-09
90.3402,6.202386504700427e-12
90.4579,1.256759238366295e-09
90.5668,5.31453358127635e-10
90.7491,1.2190919937657052e-09
90.7989,4.186964641338434e-14
90.8302,1.2347784679400578e-11
90.9885,3.4494037336639483e-12
91.0949,1.1670472581850247e-09
91.4955,1.1059463479951059e-09
91.6682,1.1057160436224746e-11
91.6703,5.327955646428217e-12
91.6781,4.6516098660033586e-10
91.9507,1.0425634051567773e-09
92.0,2.0485715614696257e-13
92.4606,9.703401556624376e-10
92.5373,2.9060167330861387e-12
92.5608,9.864066555325506e-12
92.8441,4.081479162782097e-10
93.0251,8.955984467137679e-10
93.055,4.660300288109162e-12
93.5081,8.741847492775457e-12
93.6444,8.211102969482555e-10
94.0648,3.54733497038582e-10
94.1408,2.4751199835511913e-12
94.3183,7.498464605793735e-10
94.4945,3.9224752301246175e-12
94.5101,7.7255618321895e-12
95.0,1.2482489882623129e-08
95.0396,1.2719194900952839e-09
95.0469,6.801759352938419e-10
95.2214,1.2622805147997878e-09
95.3402,3.0703778012340795e-10
95.4579,1.237875952348202e-09
95.5668,6.7337965169217096e-12
95.7491,1.2007746724380577e-09
95.7989,2.082909177635534e-12
95.8302,6.142711065257359e-10
95.9885,3.3975751293408764e-12
96.0949,1.1495119288234626e-09
96.4955,1.089329083070915e-09
96.6682,5.500658095798674e-10
96.6703,2.637506825857363e-10
96.6781,5.893836935027791e-12
96.9507,1.0268984930792943e-09
97.0,1.0191126202260512e-11
97.4606,9.557604254047684e-10
97.5373,2.862352725319972e-12
97.5608,4.907124018684659e-10
97.8441,5.171451031386659e-12
98.0251,8.821417390880176e-10
98.055,2.3069962732653455e-10
98.5081,4.348848373931225e-10
98.6444,8.087728021311647e-10
99.0648,4.494661949657273e-12
99.1408,2.4379303634937728e-12
99.3183,7.385797320346274e-10
99.4945,1.941749496478188e-10
99.5101,3.8432719215690193e-10
100.0,6.17901908001064e-07
100.0396,6.29619160234768e-08
100.0469,6.699560329158224e-10
100.2214,6.248477233802079e-08
100.3402,3.890331865890356e-12
100.4579,6.1276710016756e-08
100.5668,3.349893721801962e-10
100.7491,5.944014120225421e-08
100.7989,2.051612674255833e-12
100.8302,6.050414492906283e-10
100.9885,1.681907318618011e-10
101.0949,5.6902558765842796e-08
101.4955,5.3923417939844534e-08
101.6682,5.418008613750124e-10
101.6703,3.3418613328340584e-12
101.6781,2.9320350409102904e-10
101.9507,5.08330104140867e-08
102.0,1.0038000651201167e-11
102.4606,4.731156972709763e-08
102.5373,1.4169552736618422e-10
102.5608,4.833392612109496e-10
102.8441,2.5726662959171007e-10
103.0251,4.366733470929261e-08
103.055,2.9230868959406714e-12
103.5081,4.283505271459973e-10
103.6444,4.003546265812758e-08
104.0648,2.2359808183901083e-10
104.1408,1.2068527595552272e-10
104.3183,3.656080076383023e-08
104.4945,2.460299816748754e-12
104.5101,3.785525297772854e-10
105.0,3.6944446213807222e-09
105.0396,3.764502245303927e-10
105.0469,3.316382507882452e-08
105.2214,3.735973753976535e-10
105.3402,1.9353418625767684e-10
105.4579,3.6637435296108624e-10
105.5668,3.299560293291637e-10
105.7491,3.5539348093160544e-10
105.7989,1.0156132654731817e-10
105.8302,2.995045615513403e-08
105.9885,2.131065966691118e-12
106.0949,3.40221238117469e-10
106.4955,3.22408911179443e-10
106.6682,2.6819952521354492e-08
106.6703,1.6624916226472464e-10
106.6781,2.887980098163617e-10
106.9507,3.0393131900248066e-10
107.0,4.969128309702124e-10
107.4606,2.828765731972038e-10
107.5373,1.7953576434315153e-12
107.5608,2.392601592490211e-08
107.8441,2.534011005379462e-10
108.0251,2.6108763827688327e-10
108.055,1.4541619154048292e-10
108.5081,2.1203991391591854e-08
108.6444,2.3937262171644486e-10
109.0648,2.2023843553320632e-10
109.1408,1.529146591031346e-12
109.3183,2.1859756700261267e-10
109.4945,1.2239370300492542e-10
109.5101,1.8738916083852625e-08
110.0,1.8378929050808138e-07
110.0396,1.8727448038506912e-08
110.0469,1.9828699927993004e-10
110.2214,1.858552599831761e-08
110.3402,1.9062626142862741e-10
110.4579,1.8226198872054037e-08
110.5668,1.6333316669678796e-08
110.7491,1.767992821806219e-08
110.7989,1.2868359875788648e-12
110.8302,1.790742190911693e-10
110.9885,1.0601515036316927e-10
111.0949,1.6925147451803382e-08
111.4955,1.603902916726017e-08
111.6682,1.6035689169296727e-10
111.6703,1.6375120530886882e-10
111.6781,1.429593318083586e-08
111.9507,1.51198156170426e-08
112.0,6.296149679417988e-12
112.4606,1.4072395181780087e-08
112.5373,8.931450902929509e-11
112.5608,1.4305400210007428e-10
112.8441,1.2543733260295869e-08
113.0251,1.2988450692057073e-08
113.055,1.4323125790109287e-10
113.5081,1.2677897726824107e-10
113.6444,1.1908183454075667e-08
114.0648,1.0902131771048534e-08
114.1408,7.607118142251899e-11
114.3183,1.0874676944321893e-08
114.4945,1.2055469102068894e-10
114.5101,1.1204025564584408e-10
115.0,1.8102778644765534e-07
115.0396,1.844606100198924e-08
115.0469,9.864277489430862e-09
115.2214,1.8306271394485017e-08
115.3402,9.4362848886288e-09
115.4579,1.795234329509322e-08
115.5668,9.765714126828529e-11
115.7491,1.741428056564866e-08
115.7989,6.401684079622132e-11
115.8302,8.908490192161706e-09
115.9885,1.0442223236786477e-10
116.0949,1.6670840667755975e-08
116.4955,1.5798036647792704e-08
116.6682,7.977350420079432e-09
116.6703,8.105929437898419e-09
116.6781,8.547559533910081e-11
116.9507,1.489263463112155e-08
117.0,3.132175471831676e-10
117.4606,1.3860952086662982e-08
117.5373,8.797252452814424e-11
117.5608,7.116575356998645e-09
117.8441,7.499916617097539e-11
118.0251,1.2793294275567279e-08
118.055,7.090161368020219e-09
118.5081,6.306933970162497e-09
118.6444,1.1729258464105796e-08
119.0648,6.51840066547663e-11
119.1408,7.492818296053595e-11
119.3183,1.071128078312802e-08
119.4945,5.967637410534679e-09
119.5101,5.573719788442244e-09
120.0,8.961015614173846e-06
120.0396,9.130943039323106e-07
120.0469,9.716062964716569e-09
120.2214,9.061746101100212e-07
120.3402,5.641968652498614e-11
120.4579,8.886548951138825e-07
120.5668,4.858196169154596e-09
120.7491,8.620203733392274e-07
120.7989,6.305496339136437e-11
120.8302,8.774636735467294e-09
120.9885,5.169056592439632e-09
121.0949,8.252195226856042e-07
121.4955,7.820150478119853e-07
121.6682,7.857487692955394e-09
121.6703,4.846547166364132e-11
121.6781,4.252195020657288e-09
121.9507,7.371969468579603e-07
122.0,3.0851133429148135e-10
122.4606,6.861278619888425e-07
122.5373,4.354771465369503e-09
122.5608,7.009646102903638e-09
122.8441,3.731019125172261e-09
123.0251,6.33277973562517e-07
123.055,4.239217939226461e-11
123.5081,6.212169886143811e-09
123.6444,5.806073769229039e-07
124.0648,3.2427397249972122e-09
124.1408,3.7090570591064346e-09
124.3183,5.302166934089118e-07
124.4945,3.568059209433978e-11
124.5101,5.489972526646359e-09
125.0,2.775663295167954e-08
125.0396,2.8282981009909864e-09
125.0469,4.809526407168255e-07
125.2214,2.8068644365680056e-09
125.3402,2.8067369306621895e-09
125.4579,2.752597340124531e-09
125.5668,4.785199922145978e-09
125.7491,2.67009724453567e-09
125.7989,3.1213149423577716e-09
125.8302,4.34351313343611e-07
125.9885,3.0905865604671804e-11
126.0949,2.5561070733449717e-09
126.4955,2.4222817568216656e-09
126.6682,3.8895172551376064e-07
126.6703,2.4110348277114496e-09
126.6781,4.1883041716159385e-09
126.9507,2.283458253846788e-09
127.0,1.527177220980856e-08
127.4606,2.125272406960396e-09
127.5373,2.603724282001878e-11
127.5608,3.469829102512671e-07
127.8441,3.6749591423777933e-09
128.0251,1.961570543494557e-09
128.055,2.108903873807103e-09
128.5081,3.0750721996886154e-07
128.6444,1.7984240340788953e-09
129.0648,3.194016326083548e-09
129.1408,2.2176506861322674e-11
129.3183,1.6423395268418127e-09
129.4945,1.7750193541881153e-09
129.5101,2.717578914156835e-07
130.0,1.3808223968386034e-06
130.0396,1.4070068835737987e-07
130.0469,1.4897447443794785e-09
130.2214,1.396344176777518e-07
130.3402,2.7645646397243204e-09
130.4579,1.3693476666781126e-07
130.5668,2.3687110172831127e-07
130.7491,1.3283059524584014e-07
130.7989,1.8662388076667166e-11
130.8302,1.3453977200406947e-09
130.9885,1.537488768717259e-09
131.0949,1.2715987208307055e-07
131.4955,1.2050240052875457e-07
131.6682,1.2047730687949697e-09
131.6703,2.3748081115184245e-09
131.6781,2.073242998505768e-07
131.9507,1.1359628182015586e-07
132.0,9.131015128598965e-11
132.4606,1.0572693539676715e-07
132.5373,1.2952870796827525e-09
132.5608,1.0747751923472031e-09
132.8441,1.8191332337712983e-07
133.0251,9.75831810778858e-08
133.055,2.077216790220965e-09
133.5081,9.524997391106525e-10
133.6444,8.94670542205915e-08
134.0648,1.5810628153616004e-07
134.1408,1.1032252150708503e-09
134.3183,8.17022441383427e-08
134.4945,1.7483490126226487e-09
134.5101,8.417666443763853e-10
135.0,1.3600750146322973e-06
135.0396,1.385866069485583e-07
135.0469,7.411103905120132e-08
135.2214,1.3753635739183227e-07
135.3402,1.3684809050087895e-07
135.4579,1.34877269666102e-07
135.5668,7.337052529105358e-10
135.7491,1.3083476498224782e-07
135.7989,9.284066795715737e-10
135.8302,6.693013910303456e-08
135.9885,1.514387414628918e-09
136.0949,1.252492465939036e-07
136.4955,1.186918060842616e-07
136.6682,5.99344178163154e-08
136.6703,1.175548405334817e-07
136.6781,6.421844063985545e-10
136.9507,1.1188945443849258e-07
137.0,4.542449445287869e-09
137.4606,1.0413834794105938e-07
137.5373,1.27582489818092e-09
137.5608,5.34673517405048e-08
137.8441,5.634742269629105e-10
138.0251,9.611695663123329e-08
138.055,1.0282383967931036e-07
138.5081,4.738445671838347e-08
138.6444,8.812277766986585e-08
139.0648,4.897322148409957e-10
139.1408,1.086648836204811e-09
139.3183,8.04746368152488e-08
139.4945,8.654463001826037e-08
139.5101,4.1875764884380775e-08
140.0,6.732547292233199e-05
140.0396,6.86021635066618e-06
140.0469,7.299749247459444e-08
140.2214,6.808227638769897e-06
140.3402,4.238852359729222e-10
140.4579,6.676599355954072e-06
140.5668,3.649998354125645e-08
140.7491,6.476490143812706e-06
140.7989,9.14457015756691e-10
140.8302,6.592448828199404e-08
140.9885,7.496334974146096e-08
141.0949,6.199999756910538e-06
141.4955,5.875397967507722e-06
141.6682,5.9033880370953506e-08
141.6703,3.6412463730339066e-10
141.6781,3.194705254053415e-08
141.9507,5.538672759994651e-06
142.0,4.4741974130134925e-09
142.4606,5.154982959802171e-06
142.5373,6.315432043829785e-08
142.5608,5.2663984425012945e-08
142.8441,2.803141987669024e-08
143.0251,4.757913711695199e-06
143.055,3.1849554777548356e-10
143.5081,4.667248721642196e-08
143.6444,4.362191510044926e-06
144.0648,2.4362940990827307e-08
144.1408,5.3789958875571645e-08
144.3183,3.983598642391291e-06
144.4945,2.6807090097646574e-10
144.5101,4.124656557444287e-08
145.0,3.484202105927359e-07
145.0396,3.550272908395707e-08
145.0469,3.6134703234182448e-06
145.2214,3.523367909201354e-08
