available_capacity_MW,probability
23.6444,6.202687068271953e-16
24.0648,3.3361192792234198e-18
24.1408,1.0688912518076999e-22
24.3183,5.670333768162745e-16
24.4945,3.5465544377794724e-20
24.5101,5.800460365285179e-18
25.0,1.1306996758754527e-15
25.0396,1.1581119924547395e-16
25.0469,5.152628036669681e-16
25.2214,1.1571405818519168e-16
25.3402,2.8774141926799524e-18
25.4579,1.139842638036442e-16
25.5668,5.059113148153723e-18
25.7491,1.1108142380395637e-16
25.7989,8.936353227046625e-23
25.8302,4.638963301069026e-16
25.9885,3.018560407761932e-20
26.0949,1.0716088103306198e-16
26.4955,1.0212549443067853e-16
26.6682,4.1560351301014663e-16
26.6703,2.4507479289651448e-18
26.6781,4.3986108114546245e-18
26.9507,9.666436486580052e-17
27.0,4.1502088173398896e-22
27.4606,9.026703574340659e-17
27.5373,2.5281919601175968e-20
27.5608,3.6904707435457993e-16
27.8441,3.832242463706676e-18
28.0251,8.369023385185626e-17
28.055,2.09739865160618e-18
28.5081,3.2753229882167033e-16
28.6444,7.709624068524522e-17
29.0648,3.2859928169569145e-18
29.1408,2.1164046785792446e-20
29.3183,7.047936033918605e-17
29.4945,1.7643212733397884e-18
29.5101,2.873031432190651e-16
30.0,5.6249453572591966e-14
30.0396,5.761314709938982e-15
30.0469,6.404454180973218e-17
30.2214,5.756482187495646e-15
30.3402,2.834179948972679e-18
30.4579,5.670429285181289e-15
30.5668,2.5058340508012475e-16
30.7491,5.526020325600859e-15
30.7989,1.7693979389552308e-20
30.8302,5.76599508007868e-17
30.9885,1.5016575765886381e-18
31.0949,5.330983223109397e-15
31.4955,5.0804854552635536e-15
31.6682,5.165739963339848e-17
31.6703,2.4139245083065816e-18
31.6781,2.1786800225229101e-16
31.9507,4.8088080501420964e-15
32.0,8.217413458332977e-20
32.4606,4.490557081174521e-15
32.5373,1.2577116569271886e-18
32.5608,4.5870671461349336e-17
32.8441,1.8981515880875612e-16
33.0251,4.163377795155476e-15
33.055,2.065884438363772e-18
33.5081,4.0710596333827525e-17
33.6444,3.835343286614472e-15
34.0648,1.627588166203384e-16
34.1408,1.0528578830305841e-18
34.3183,3.5061701986918315e-15
34.4945,1.7378116745119415e-18
34.5101,3.571031721485093e-17
35.0,5.5404284117897176e-14
35.0396,5.674748763028223e-15
35.0469,3.1860542263932425e-15
35.2214,5.669988851074391e-15
35.3402,1.4038003132674916e-16
35.4579,5.585228926378565e-15
35.5668,3.1146240810062045e-17
35.7491,5.442989766393861e-15
35.7989,8.802307928640923e-19
35.8302,2.868436946402777e-15
35.9885,1.4790945998033465e-18
36.0949,5.250883170620037e-15
36.4955,5.0041492271032475e-15
36.6682,2.5698251837827023e-15
36.6703,1.1956431990823886e-16
36.6781,2.70798828868465e-17
36.9507,4.736553878424225e-15
37.0,4.087955685079791e-18
37.4606,4.423084751426923e-15
37.5373,1.2388140604576222e-18
37.5608,2.281950070173187e-15
37.8441,2.359305734458872e-17
38.0251,4.100821458740957e-15
38.055,1.0232551475077332e-16
38.5081,2.025249363071723e-15
38.6444,3.777715793577016e-15
39.0648,2.0230091832285767e-17
39.1408,1.0370382925038298e-18
39.3183,3.4534886566201163e-15
39.4945,8.607571209315911e-17
39.5101,1.77649810387011e-15
40.0,2.743197910582216e-12
40.0396,2.8097031118915697e-13
40.0469,3.1381825486768767e-15
40.2214,2.8073463662474023e-13
40.3402,1.7448522815103916e-17
40.4579,2.765379711136054e-13
40.5668,1.5494468281773291e-15
40.7491,2.694953719232123e-13
40.7989,8.67004990088063e-19
40.8302,2.8253375892385523e-15
40.9885,7.326117254159602e-17
41.0949,2.599837173548685e-13
41.4955,2.4776733284415646e-13
41.6682,2.5312125820365256e-15
41.6703,1.48612359184861e-17
41.6781,1.34715579007797e-15
41.9507,2.3451805053566637e-13
42.0,4.026532594583159e-18
42.4606,2.1899744833130982e-13
42.5373,6.135981474221302e-17
42.5608,2.2476629016061174e-15
42.8441,1.1736950244656509e-15
43.0251,2.0304142606284555e-13
43.055,1.2718540249790571e-17
43.5081,1.994819220357549e-15
43.6444,1.8704369592903652e-13
44.0648,1.0063959825657315e-15
44.1408,5.1365640365035775e-17
44.3183,1.7099043905883518e-13
44.4945,1.0698772553968075e-17
44.5101,1.7498055435276958e-15
45.0,1.3579765576859537e-13
45.0396,1.3908989013469402e-14
45.0469,1.5537888355776333e-13
45.2214,1.3897322318460406e-14
45.3402,8.68019948125119e-16
45.4579,1.3689573057549051e-14
45.5668,1.52616579969304e-15
45.7491,1.3340940369807536e-14
45.7989,4.2943705008260705e-17
45.8302,1.398891853741139e-13
45.9885,9.105990563415161e-18
46.0949,1.2870081016977394e-14
46.4955,1.2265328304049592e-14
46.6682,1.2532635655947452e-13
46.6703,7.393089585711519e-16
46.6781,1.3269142614554785e-15
46.9507,1.1609443626109085e-14
47.0,1.9943856139785613e-16
47.4606,1.0841120864073598e-14
47.5373,7.626712413021419e-18
47.5608,1.1128713733144938e-13
47.8441,1.1560598098848471e-15
48.0251,1.0051243323306197e-14
48.055,6.327152599011976e-16
48.5081,9.876824517088923e-14
48.6444,9.259301100906065e-15
49.0648,9.912744997820028e-16
49.1408,6.384487447047389e-18
49.3183,8.46461011560936e-15
49.4945,5.322369174575028e-16
49.5101,8.663703515627224e-14
50.0,6.7555904511144685e-12
50.0396,6.919370797104729e-13
50.0469,7.691784855073592e-15
50.2214,6.913566910951264e-13
50.3402,8.549776179400918e-16
50.4579,6.810216899841323e-13
50.5668,7.556409941172041e-14
50.7491,6.636780941545669e-13
50.7989,5.337683782514946e-18
50.8302,6.924991947500902e-15
50.9885,4.530000356042392e-16
51.0949,6.402540303900371e-13
51.4955,6.101691100751945e-13
51.6682,6.204082235970955e-15
51.6703,7.282005600058188e-16
51.6781,6.56986817445511e-14
51.9507,5.775405036220936e-13
52.0,2.4789197265971154e-17
52.4606,5.393183864198231e-13
52.5373,3.794096831730352e-16
52.5608,5.5090929854204644e-15
52.8441,5.723927139345107e-14
53.0251,5.000239734068993e-13
53.055,6.232084722397379e-16
53.5081,4.889365111734859e-15
53.6444,4.606268476965897e-13
54.0648,4.908035867459248e-14
54.1408,3.176121280475595e-16
54.3183,4.21092977973496e-13
54.4945,5.242398551444357e-16
54.5101,4.2888288269606224e-15
55.0,6.6540851326611735e-12
55.0396,6.815404616600007e-13
55.0469,3.826468728407823e-13
55.2214,6.809687936045599e-13
55.3402,4.2331975811419196e-14
55.4579,6.707890798199035e-13
55.5668,3.740680729156303e-15
55.7491,6.537060781205693e-13
55.7989,2.655362891806678e-16
55.8302,3.445008620347672e-13
55.9885,4.46193537607343e-16
56.0949,6.306339698318922e-13
56.4955,6.0100108689843e-13
56.6682,3.0863742436522184e-13
56.6703,3.605494207707812e-14
56.6781,3.2523088959715283e-15
56.9507,5.688627376793452e-13
57.0,1.2331999649990701e-15
57.4606,5.312149223396063e-13
57.5373,3.737089082380495e-16
57.5608,2.7406346417369493e-13
57.8441,2.833539221923417e-15
58.0251,4.925109228420037e-13
58.055,3.085653404107318e-14
58.5081,2.43233567427214e-13
58.6444,4.537057539443972e-13
59.0648,2.429645205903837e-15
59.1408,3.1283988490532204e-16
59.3183,4.1476589566485866e-13
59.4945,2.595636236750136e-14
59.5101,2.1335840376546534e-13
60.0,3.294184055959334e-10
60.0396,3.374047186849931e-11
60.0469,3.76897457898606e-13
60.2214,3.371217076089413e-11
60.3402,2.0955772301618338e-15
60.4579,3.320821191193012e-11
60.5668,1.860894201120686e-13
60.7491,3.2362497576992436e-11
60.7989,2.615465053432324e-16
60.8302,3.393246054275442e-13
60.9885,2.2092103518117005e-14
61.0949,3.1220285390844306e-11
61.4955,2.975327424588047e-11
61.6682,3.0400002956257683e-13
61.6703,1.78484264443776e-15
61.6781,1.617941546733311e-13
61.9507,2.816222700990948e-11
62.0,1.2146706660325865e-15
62.4606,2.62984270951003e-11
62.5373,1.8503217080886766e-14
62.5608,2.699455562856028e-13
62.8441,1.4096142088861446e-13
63.0251,2.4382339526261664e-11
63.055,1.5275037108176652e-15
63.5081,2.395788904750081e-13
63.6444,2.2461243445842553e-11
64.0648,1.2086871352602426e-13
64.1408,1.548944693144845e-14
64.3183,2.053347940723503e-11
64.4945,1.2849284946556287e-15
64.5101,2.101526125210705e-13
65.0,8.155922782662467e-12
65.0396,8.353652331971358e-13
65.0469,1.865875731656968e-11
65.2214,8.346645387478561e-13
65.3402,1.0424967533885892e-13
65.4579,8.221872472912531e-13
65.5668,1.832933557286588e-13
65.7491,8.012485848037565e-13
65.7989,1.2949789685052005e-14
65.8302,1.6798668527811072e-11
65.9885,1.0936344976001739e-15
66.0949,7.729690647970114e-13
66.4955,7.366479928217362e-13
66.6682,1.504988334881287e-11
66.6703,8.879141438238353e-14
66.6781,1.593631359026049e-13
66.9507,6.972559668155606e-13
67.0,6.014123431349855e-14
67.4606,6.511109793792417e-13
67.5373,9.159723744571392e-16
67.5608,1.3363976110378785e-11
67.8441,1.3884342187424744e-13
68.0251,6.036714253324768e-13
68.055,7.598945228057578e-14
68.5081,1.1860638170578485e-11
68.6444,5.561078677904232e-13
69.0648,1.1905261508928802e-13
69.1408,7.667804697315224e-16
69.3183,5.083792212576545e-13
69.4945,6.392194784019166e-14
69.5101,1.040385525107109e-11
70.0,4.05736562672855e-10
70.0396,4.1557310843392856e-11
70.0469,4.619638165605259e-13
70.2214,4.152245306397162e-11
70.3402,1.0268328427792986e-13
70.4579,4.090173932231738e-11
70.5668,9.074155769978122e-12
70.7491,3.9860093738974745e-11
70.7989,6.4105877127661e-16
70.8302,4.159107112321615e-13
70.9885,5.440555455233189e-14
71.0949,3.845325903156849e-11
71.4955,3.664637742067728e-11
71.6682,3.726133221334207e-13
71.6703,8.745728957745024e-14
71.6781,7.88946175066578e-12
71.9507,3.4686723601683184e-11
72.0,2.9771962873322328e-15
72.4606,3.2391127004472374e-11
72.5373,4.556731256769102e-14
72.5608,3.308726998068525e-13
72.8441,6.873608880775811e-12
73.0251,3.0031128987499476e-11
73.055,7.48476818300656e-14
73.5081,2.9365222898623405e-13
73.6444,2.7664962109776095e-11
74.0648,5.893841431670274e-12
74.1408,3.814539205482574e-14
74.3183,2.5290582471656043e-11
74.4945,6.296149623812582e-14
74.5101,2.5758439306458944e-13
75.0,3.996402163504609e-10
75.0396,4.0932896426659656e-11
75.0469,2.298153329859181e-11
75.2214,4.089856239864495e-11
75.3402,5.083458223604311e-12
75.4579,4.02871751172714e-11
75.5668,2.2466295908362645e-13
75.7491,3.9261180655384064e-11
75.7989,3.189105503573036e-14
75.8302,2.0690507604226212e-11
75.9885,5.358809038240852e-14
76.0949,3.787548417505356e-11
76.4955,3.609575164826508e-11
76.6682,1.853657183340502e-11
76.6703,4.3296772307485456e-12
76.6781,1.9533165039395563e-13
76.9507,3.416554237396247e-11
77.0,1.4810799712233586e-13
77.4606,3.1904437989582847e-11
77.5373,4.4882646348399817e-14
77.5608,1.6460081278270187e-11
77.8441,1.7018060411170465e-13
78.0251,2.957989984129137e-11
78.055,3.705423588584468e-12
78.5081,1.460845684603235e-11
78.6444,2.7249285521730737e-11
79.0648,1.4592298060273587e-13
79.1408,3.7572243016844595e-14
79.3183,2.4910581841625073e-11
79.4945,3.1169838213961846e-12
79.5101,1.281417308932427e-11
80.0,1.978345670384993e-08
80.0396,2.0263080418059154e-09
80.0469,2.2636227011465766e-11
80.2214,2.0246083986546317e-09
80.3402,1.2585906566332763e-13
80.4579,1.9943427914522493e-09
80.5668,1.1176414883705657e-11
80.7491,1.943552815407051e-09
80.7989,3.1411879792553896e-14
80.8302,2.037962485037591e-11
80.9885,2.6529422062930304e-12
81.0949,1.874956449972058e-09
81.4955,1.786854051995982e-09
81.6682,1.8258052784537617e-11
81.6703,1.0719653962247497e-13
81.6781,9.717256345355871e-12
81.9507,1.69130257833236e-09
82.0,1.458826180792794e-13
82.4606,1.5793707484986183e-09
82.5373,2.221968836323404e-12
82.5608,1.6212762290535777e-11
82.8441,8.466055305557024e-12
83.0251,1.4642987464035043e-09
83.055,9.174092325193395e-14
83.5081,1.4388959220325469e-11
83.6444,1.3489259545822559e-09
84.0648,7.259299792610849e-12
84.1408,1.860058617002087e-12
84.3183,1.2331527137882642e-09
84.4945,7.717200657360382e-14
84.5101,1.2621635260164883e-11
85.0,2.5066691141889864e-10
85.0396,2.5674399879972478e-11
85.0469,1.1205649449131943e-09
85.2214,2.5652864497879027e-11
85.3402,6.261170690827157e-12
85.4579,2.526938316834159e-11
85.5668,1.1008484995097697e-11
85.7491,2.4625847176786976e-11
85.7989,1.5550825022125735e-12
85.8302,1.0088559893945994e-09
85.9885,6.568300803426408e-14
86.0949,2.375669476750121e-11
86.4955,2.2640390558390784e-11
86.6682,9.038314513440985e-10
86.6703,5.3327571478857485e-12
86.6781,9.571250869303826e-12
86.9507,2.1429702601107605e-11
87.0,7.222092668450346e-12
87.4606,2.0011466824928526e-11
87.5373,5.501273136742962e-14
87.5608,8.025830927469805e-10
87.8441,8.338849601473529e-12
88.0251,1.855344339718458e-11
88.055,4.563879262785602e-12
88.5081,7.122990632632882e-10
88.6444,1.709160880373965e-11
89.0648,7.150226049534058e-12
89.1408,4.605235831935626e-14
89.3183,1.5624700308969933e-11
89.4945,3.8391124482323106e-12
89.5101,6.248109286435923e-10
90.0,1.2470045845839152e-08
90.0396,1.2772365596854995e-09
90.0469,1.4198153436503177e-11
90.2214,1.2761652288086285e-09
90.3402,6.167094217503055e-12
90.4579,1.2570880010513367e-09
90.5668,5.449548803279385e-10
90.7491,1.2250737105623825e-09
90.7989,3.8501591268924094e-14
90.8302,1.278274159635554e-11
90.9885,3.267563783522733e-12
91.0949,1.1818355730297323e-09
91.4955,1.1263022575765116e-09
91.6682,1.1452024878321503e-11
91.6703,5.252630441501274e-12
91.6781,4.738072381797215e-10
91.9507,1.0660735889944946e-09
92.0,1.7880855815131444e-13
92.4606,9.955199405330609e-10
92.5373,2.7367444644908166e-12
92.5608,1.0169154361015309e-11
92.8441,4.1279947137751957e-10
93.0251,9.229869568801423e-10
93.055,4.495305239344764e-12
93.5081,9.025207721158089e-12
93.6444,8.502643773577554e-10
94.0648,3.5395884019252007e-10
94.1408,2.290988532553834e-12
94.3183,7.772893840573428e-10
94.4945,3.781428322106588e-12
94.5101,7.916686555256263e-12
95.0,1.228267865952603e-08
95.0396,1.258045594118651e-09
95.0469,7.063222795432136e-10
95.2214,1.256990360396072e-09
95.3402,3.052907001069744e-10
95.4579,1.2381997752487376e-09
95.5668,6.904867979309026e-12
95.7491,1.2066665116625616e-09
95.7989,1.9153569393883955e-12
95.8302,6.359091147681924e-10
95.9885,3.2184673936789404e-12
96.0949,1.1640780436075592e-09
96.4955,1.1093791373611483e-09
96.6682,5.697093184417516e-10
96.6703,2.600218463239873e-10
96.6781,6.00338953805361e-12
96.9507,1.0500554274542726e-09
97.0,8.895274231264885e-12
97.4606,9.805618744214977e-10
97.5373,2.695623837004052e-12
97.5608,5.058897497777819e-10
97.8441,5.230388706813821e-12
98.0251,9.091187264620444e-10
98.055,2.2253184973550854e-10
98.5081,4.489812931990262e-10
98.6444,8.374888313832426e-10
99.0648,4.484846635684662e-12
99.1408,2.256565557648457e-12
99.3183,7.656103151395264e-10
99.4945,1.8719268088751067e-10
99.5101,3.9383516449128385e-10
100.0,6.080109537801759e-07
100.0396,6.227513743395007e-08
100.0469,6.957095183886555e-10
100.2214,6.222290178732027e-08
100.3402,3.86819543350259e-12
100.4579,6.12927397343826e-08
100.5668,3.4349974543532283e-10
100.7491,5.973179605098152e-08
100.7989,1.8865779721772808e-12
100.8302,6.263543382214214e-10
100.9885,1.5932433156267508e-10
101.0949,5.7623603221066854e-08
101.4955,5.491592559800869e-08
101.6682,5.611492190377536e-10
101.6703,3.2946149955073e-12
101.6781,2.986534694435761e-10
101.9507,5.197931328060643e-08
102.0,8.76161934941441e-12
102.4606,4.85392785266026e-08
102.5373,1.3344191922483923e-10
102.5608,4.982885636897501e-10
102.8441,2.6019863011169775e-10
103.0251,4.500273590947598e-08
103.055,2.819596812658079e-12
103.5081,4.4223517833674627e-10
103.6444,4.145694903079224e-08
104.0648,2.2310979475501985e-10
104.1408,1.1170714353229214e-10
104.3183,3.789885503280662e-08
104.4945,2.371830760453729e-12
104.5101,3.879176412075568e-10
105.0,3.6353064602122346e-09
105.0396,3.72343965214307e-10
105.0469,3.4438661106009604e-08
105.2214,3.720316475126833e-10
105.3402,1.9243295464646725e-10
105.4579,3.6647019487919815e-10
105.5668,3.383385309861422e-10
105.7491,3.5713728957376665e-10
105.7989,9.339158599162635e-11
105.8302,3.100547601568964e-08
105.9885,2.0187239623763207e-12
106.0949,3.445323735499466e-10
106.4955,3.2834312910611333e-10
106.6682,2.7777725147562494e-08
106.6703,1.6389877629165105e-10
106.6781,2.941660873646269e-10
106.9507,3.1078508074823633e-10
107.0,4.3372791316564864e-10
107.4606,2.9021706221693523e-10
107.5373,1.690780041457124e-12
107.5608,2.4666028743802517e-08
107.8441,2.562890466338772e-10
108.0251,2.690720217486274e-10
108.055,1.402678212357681e-10
108.5081,2.1891302380294226e-08
108.6444,2.478717097041258e-10
109.0648,2.197574851485484e-10
109.1408,1.4153888813181025e-12
109.3183,2.2659781321180034e-10
109.4945,1.1799259086095572e-10
109.5101,1.9202503098608628e-08
110.0,1.8084731632873996e-07
110.0396,1.8523172006873356e-08
110.0469,2.059092626890409e-10
110.2214,1.850763498989864e-08
110.3402,1.8954157624162685e-10
110.4579,1.823096676545506e-08
110.5668,1.6748263031852866e-08
110.7491,1.7766678294452534e-08
110.7989,1.183321032490634e-12
110.8302,1.8538219839793134e-10
110.9885,1.0042641934043819e-10
111.0949,1.7139615552863506e-08
111.4955,1.6334241523713215e-08
111.6682,1.6608342835126442e-10
111.6703,1.6143613477985765e-10
111.6781,1.4561661043671e-08
111.9507,1.5460772956414787e-08
112.0,5.4955631878143855e-12
112.4606,1.4437565973923292e-08
112.5373,8.41120374159226e-11
112.5608,1.474785496587374e-10
112.8441,1.2686690908942885e-08
113.0251,1.3385653607191818e-08
113.055,1.3816024382024588e-10
113.5081,1.3088841980685024e-10
113.6444,1.2330991619119387e-08
114.0648,1.0878324008083896e-08
114.1408,7.041202263122885e-11
114.3183,1.1272668990587037e-08
114.4945,1.1621970726223269e-10
114.5101,1.1481204924452046e-10
115.0,1.7813001655039947e-07
115.0396,1.824485429550104e-08
115.0469,1.0243465845894206e-08
115.2214,1.822955072812148e-08
115.3402,9.382591350486129e-09
115.4579,1.7957039549080706e-08
115.5668,1.0013811168777273e-10
115.7491,1.7499727189114565e-08
115.7989,5.886723318198358e-11
115.8302,9.222296233432445e-09
115.9885,9.891747415643969e-11
116.0949,1.688208630394738e-08
116.4955,1.6088813326199554e-08
116.6682,8.26223115787856e-09
116.6703,7.991329986147659e-09
116.6781,8.706438615021542e-11
116.9507,1.5228468956663577e-08
117.0,2.7339039090894804e-10
117.4606,1.4220636048629823e-08
117.5373,8.284822203139905e-11
117.5608,7.3366854249422405e-09
117.8441,7.58539120607199e-11
118.0251,1.3184529065682739e-08
118.055,6.839138590872399e-09
118.5081,6.511368359078155e-09
118.6444,1.214571377550216e-08
119.0648,6.504165968885976e-11
119.1408,6.935405518458701e-11
119.3183,1.1103292847378215e-08
119.4945,5.753049234562463e-09
119.5101,5.711609520497608e-09
120.0,8.817573760273139e-06
120.0396,9.031344161498977e-07
120.0469,1.0089553871763002e-08
120.2214,9.023768777137723e-07
120.3402,5.60986520685045e-11
120.4579,8.88887363322967e-07
120.5668,4.98161818244728e-09
120.7491,8.662500473692847e-07
120.7989,5.798273059204106e-11
120.8302,9.083727721498636e-09
120.9885,4.89656283246798e-09
121.0949,8.35676345262312e-07
121.4955,7.964087185659212e-07
121.6682,8.138087989211955e-09
121.6703,4.7780279851394885e-11
121.6781,4.331233351412232e-09
121.9507,7.538210060370068e-07
122.0,2.6928259620290487e-10
122.4606,7.039324966396934e-07
122.5373,4.101110831979262e-09
122.5608,7.226448933278132e-09
122.8441,3.773540574737834e-09
123.0251,6.5264439863918e-07
123.055,4.0891310505359954e-11
123.5081,6.41353257053566e-09
123.6444,6.012222373333389e-07
124.0648,3.2356583229053974e-09
124.1408,3.4331294019973086e-09
124.3183,5.496215941571529e-07
124.4945,3.439756622523842e-11
124.5101,5.625790412981501e-09
125.0,2.7312323616660328e-08
125.0396,2.797447474084469e-09
125.0469,4.994407298409932e-07
125.2214,2.795101008323929e-09
125.3402,2.7907662771452995e-09
125.4579,2.7533174074729554e-09
125.5668,4.906767472700863e-09
125.7491,2.6831986065477896e-09
125.7989,2.8702318368236354e-09
125.8302,4.496515565072654e-07
125.9885,2.927662139478769e-11
126.0949,2.5884969495151933e-09
126.4955,2.4668659706146194e-09
126.6682,4.0284165747083015e-07
126.6703,2.376948265334544e-09
126.6781,4.266154921360555e-09
126.9507,2.3349510676825262e-09
127.0,1.3329891035352392e-08
127.4606,2.1804220384442137e-09
127.5373,2.4520602151734924e-11
127.5608,3.577148182434398e-07
127.8441,3.7168416909752745e-09
128.0251,2.0215578011429973e-09
128.055,2.0342394367565435e-09
128.5081,3.1747482877829187e-07
128.6444,1.8622783044427916e-09
129.0648,3.187041324754128e-09
129.1408,2.0526731329807016e-11
129.3183,1.7024459623981528e-09
129.4945,1.7111920571646385e-09
129.5101,2.784809819644663e-07
130.0,1.3587191294146678e-06
130.0396,1.3916594757440415e-07
130.0469,1.5470113674825305e-09
130.2214,1.3904921682823586e-07
130.3402,2.74883395135672e-09
130.4579,1.3697058820004348e-07
130.5668,2.428887896207398e-07
130.7491,1.3348235492169558e-07
130.7989,1.716115848545095e-11
130.8302,1.3927900304494912e-09
130.9885,1.4564379835285795e-09
131.0949,1.287711866299225e-07
131.4955,1.2272035257855557e-07
131.6682,1.2477969580119875e-09
131.6703,2.341233712718349e-09
131.6781,2.1117797224930754e-07
131.9507,1.1615791927612566e-07
132.0,7.969961510308842e-11
132.4606,1.0847049029634093e-07
132.5373,1.219838036336308e-09
132.5608,1.1080171421256153e-09
132.8441,1.8398654196587918e-07
133.0251,1.0056739566292182e-07
133.055,2.0036742147626375e-09
133.5081,9.833742818010674e-10
133.6444,9.264364292303785e-08
134.0648,1.5776101356902456e-07
134.1408,1.0211530484777733e-09
134.3183,8.469238752334245e-08
134.4945,1.6854807450366821e-09
134.5101,8.625913326369774e-10
135.0,1.3383038572163558e-06
135.0396,1.3707492623013898e-07
135.0469,7.695990893789356e-08
135.2214,1.3695994940787252e-07
135.3402,1.360694092450899e-07
135.4579,1.349125529661748e-07
135.5668,7.523449653314925e-10
135.7491,1.3147673172084167e-07
135.7989,8.537242983923832e-10
135.8302,6.928778686832065e-08
135.9885,1.4345544483445965e-09
136.0949,1.2683635052624445e-07
136.4955,1.2087643256011635e-07
136.6682,6.207474765867716e-08
136.6703,1.1589288179340194e-07
136.6781,6.541211080954468e-10
136.9507,1.1441260231644376e-07
137.0,3.964854589724348e-09
137.4606,1.0684067988376645e-07
137.5373,1.201509505435011e-09
137.5608,5.512105479766318e-08
137.8441,5.698959954179831e-10
138.0251,9.905633225600682e-08
138.055,9.9183425243932e-08
138.5081,4.892038725121471e-08
138.6444,9.125163691769677e-08
139.0648,4.886627516633405e-10
139.1408,1.0058098351605436e-09
139.3183,8.341985215750948e-08
139.4945,8.343260208857675e-08
139.5101,4.291174053774862e-08
140.0,6.624777246219152e-05
140.0396,6.785386199255254e-06
140.0469,7.580355700664398e-08
140.2214,6.7796946977932635e-06
140.3402,4.2147328059488413e-10
140.4579,6.678345924958065e-06
140.5668,3.742726216421819e-08
140.7491,6.5082683279652355e-06
140.7989,8.408967657870965e-10
140.8302,6.824671149202507e-08
140.9885,7.101155608901815e-08
141.0949,6.2785634549949614e-06
141.4955,5.983539804585238e-06
141.6682,6.114205094258738e-08
141.6703,3.589767410474948e-10
141.6781,3.2540873306768436e-08
141.9507,5.66357184446314e-06
142.0,3.905281140051332e-09
142.4606,5.288751887308765e-06
142.5373,5.9475650948726926e-08
142.5608,5.429283996415514e-08
142.8441,2.8350886640743096e-08
143.0251,4.903416608156947e-06
143.055,3.0721940993291954e-10
143.5081,4.818533980825229e-08
143.6444,4.517074091006521e-06
144.0648,2.430973789840355e-08
144.1408,4.9788365723454324e-08
144.3183,4.12939061242422e-06
144.4945,2.584314336773601e-10
144.5101,4.2266975299211886e-08
145.0,3.42842936420281e-07
145.0396,3.511547094849089e-08
145.0469,3.7523741483090307e-06
